prev,dens,urb,rur,y
279,9252,1026459,28991,288
288,9252,1026459,28991,289
289,9252,1026459,28991,289
289,9252,1026459,28991,293
293,9252,1026459,28991,294
294,9252,1026459,28991,301
301,9252,1026459,28991,301
301,9252,1026459,28991,301
301,9252,1026459,28991,304
304,9252,1026459,28991,309
309,9252,1026459,28991,314
314,9252,1026459,28991,317
317,9252,1026459,28991,323
323,9252,1026459,28991,327
327,9252,1026459,28991,332
332,9252,1026459,28991,334
334,9252,1026459,28991,345
345,9252,1026459,28991,352
352,9252,1026459,28991,354
354,9252,1026459,28991,358
358,9252,1026459,28991,368
368,9252,1026459,28991,374
374,9252,1026459,28991,381
381,9252,1026459,28991,404
404,9252,1026459,28991,406
406,9252,1026459,28991,411
411,9252,1026459,28991,418
418,9252,1026459,28991,420
420,9252,1026459,28991,423
423,9252,1026459,28991,425
425,9252,1026459,28991,428
428,9252,1026459,28991,429
429,9252,1026459,28991,435
435,9252,1026459,28991,440
440,9252,1026459,28991,446
446,9252,1026459,28991,450
450,9252,1026459,28991,457
457,9252,1026459,28991,460
460,9252,1026459,28991,466
466,9252,1026459,28991,489
489,9252,1026459,28991,494
494,9252,1026459,28991,513
513,9252,1026459,28991,523
523,9252,1026459,28991,539
539,9252,1026459,28991,555
555,9252,1026459,28991,559
559,9252,1026459,28991,588
588,9252,1026459,28991,600
600,9252,1026459,28991,625
625,9252,1026459,28991,651
651,9252,1026459,28991,660
660,9252,1026459,28991,700
700,9252,1026459,28991,717
717,9252,1026459,28991,737
737,9252,1026459,28991,751
751,9252,1026459,28991,793
793,9252,1026459,28991,800
800,9252,1026459,28991,823
823,9252,1026459,28991,852
852,9252,1026459,28991,887
887,9252,1026459,28991,910
910,9252,1026459,28991,934
934,9252,1026459,28991,978
978,9252,1026459,28991,1016
1016,9252,1026459,28991,1051
1051,9252,1026459,28991,1079
1079,9252,1026459,28991,1117
1117,9252,1026459,28991,1159
1159,9252,1026459,28991,1206
1206,9252,1026459,28991,1270
1270,9252,1026459,28991,1327
1327,9252,1026459,28991,1374
1374,9252,1026459,28991,1426
1426,9252,1026459,28991,1515
1515,9252,1026459,28991,1595
1595,9252,1026459,28991,1670
1670,9252,1026459,28991,1751
1751,9252,1026459,28991,1842
1842,9252,1026459,28991,1928
1928,9252,1026459,28991,2009
2009,9252,1026459,28991,2102
2102,9252,1026459,28991,2216
2216,9252,1026459,28991,2305
2305,9252,1026459,28991,2396
2396,9252,1026459,28991,2515
2515,9252,1026459,28991,2631
2631,9252,1026459,28991,2776
2776,9252,1026459,28991,2918
2918,9252,1026459,28991,3035
3035,9252,1026459,28991,3209
3209,9252,1026459,28991,3376
3376,9252,1026459,28991,3564
3564,9252,1026459,28991,3724
3724,9252,1026459,28991,3985
3985,9252,1026459,28991,4155
4155,9252,1026459,28991,4346
4346,9252,1026459,28991,4550
4550,9252,1026459,28991,4789
4789,9252,1026459,28991,5065
5065,9252,1026459,28991,5268
5268,9252,1026459,28991,5502
5502,9252,1026459,28991,5763
5763,9252,1026459,28991,5995
5995,9252,1026459,28991,6372
6372,9252,1026459,28991,6704
6704,9252,1026459,28991,6987
6987,9252,1026459,28991,7292
7292,9252,1026459,28991,7542
7542,9252,1026459,28991,7991
7991,9252,1026459,28991,8245
8245,9252,1026459,28991,8592
8592,9252,1026459,28991,8958
1,189,5937237,19607961,1
1,189,5937237,19607961,1
1,189,5937237,19607961,1
1,189,5937237,19607961,1
1,189,5937237,19607961,1
1,189,5937237,19607961,1
1,189,5937237,19607961,6
6,189,5937237,19607961,6
6,189,5937237,19607961,6
6,189,5937237,19607961,7
7,189,5937237,19607961,7
7,189,5937237,19607961,8
8,189,5937237,19607961,9
9,189,5937237,19607961,9
9,189,5937237,19607961,9
9,189,5937237,19607961,9
9,189,5937237,19607961,9
9,189,5937237,19607961,10
10,189,5937237,19607961,10
10,189,5937237,19607961,10
10,189,5937237,19607961,10
10,189,5937237,19607961,10
10,189,5937237,19607961,18
18,189,5937237,19607961,25
25,189,5937237,19607961,31
31,189,5937237,19607961,31
31,189,5937237,19607961,33
33,189,5937237,19607961,33
33,189,5937237,19607961,36
36,189,5937237,19607961,36
36,189,5937237,19607961,36
36,189,5937237,19607961,36
36,189,5937237,19607961,36
36,189,5937237,19607961,36
36,189,5937237,19607961,36
36,189,5937237,19607961,36
36,189,5937237,19607961,36
36,189,5937237,19607961,37
37,189,5937237,19607961,37
37,189,5937237,19607961,37
37,189,5937237,19607961,38
38,189,5937237,19607961,38
38,189,5937237,19607961,40
40,189,5937237,19607961,43
43,189,5937237,19607961,43
43,189,5937237,19607961,57
57,189,5937237,19607961,58
58,189,5937237,19607961,59
59,189,5937237,19607961,59
59,189,5937237,19607961,59
59,189,5937237,19607961,59
59,189,5937237,19607961,59
59,189,5937237,19607961,59
59,189,5937237,19607961,59
59,189,5937237,19607961,59
59,189,5937237,19607961,59
59,189,5937237,19607961,60
60,189,5937237,19607961,66
66,189,5937237,19607961,67
67,189,5937237,19607961,86
86,189,5937237,19607961,93
93,189,5937237,19607961,101
101,189,5937237,19607961,115
115,189,5937237,19607961,128
128,189,5937237,19607961,172
172,189,5937237,19607961,214
214,189,5937237,19607961,252
252,189,5937237,19607961,291
291,189,5937237,19607961,361
361,189,5937237,19607961,369
369,189,5937237,19607961,399
399,189,5937237,19607961,415
415,189,5937237,19607961,447
447,189,5937237,19607961,498
498,189,5937237,19607961,547
547,189,5937237,19607961,564
564,189,5937237,19607961,668
668,189,5937237,19607961,756
756,189,5937237,19607961,879
879,189,5937237,19607961,923
923,189,5937237,19607961,1073
1073,189,5937237,19607961,1160
1160,189,5937237,19607961,1240
1240,189,5937237,19607961,1262
1262,189,5937237,19607961,1398
1398,189,5937237,19607961,1429
1429,189,5937237,19607961,1512
1512,189,5937237,19607961,1662
1662,189,5937237,19607961,1756
1756,189,5937237,19607961,1781
1781,189,5937237,19607961,1864
1864,189,5937237,19607961,1946
1946,189,5937237,19607961,2028
2028,189,5937237,19607961,2041
2041,189,5937237,19607961,2275
2275,189,5937237,19607961,2303
2303,189,5937237,19607961,2362
2362,189,5937237,19607961,2419
2419,189,5937237,19607961,2452
2452,189,5937237,19607961,2545
2545,189,5937237,19607961,2545
2545,189,5937237,19607961,2662
2662,189,5937237,19607961,2761
2761,189,5937237,19607961,2860
2860,189,5937237,19607961,2940
2940,189,5937237,19607961,3013
3013,189,5937237,19607961,3065
3065,189,5937237,19607961,3161
3161,189,5937237,19607961,3207
3207,189,5937237,19607961,3305
3305,189,5937237,19607961,3415
3415,189,5937237,19607961,3525
3525,189,5937237,19607961,3675
3675,189,5937237,19607961,3767
3767,189,5937237,19607961,3897
3897,189,5937237,19607961,4059
4059,189,5937237,19607961,4217
4217,189,5937237,19607961,4379
4379,189,5937237,19607961,4539
4539,189,5937237,19607961,4732
4732,189,5937237,19607961,4964
4964,189,5937237,19607961,5233
5233,189,5937237,19607961,5407
5407,189,5937237,19607961,5561
5561,189,5937237,19607961,5729
5729,189,5937237,19607961,5968
5968,189,5937237,19607961,6254
6254,189,5937237,19607961,6731
6731,189,5937237,19607961,7087
7087,189,5937237,19607961,7450
7450,189,5937237,19607961,7745
7745,189,5937237,19607961,8257
8257,189,5937237,19607961,8539
8539,189,5937237,19607961,8761
8761,189,5937237,19607961,9086
9086,189,5937237,19607961,9385
9385,189,5937237,19607961,9531
9531,189,5937237,19607961,9779
9779,189,5937237,19607961,10202
10202,189,5937237,19607961,10407
10407,189,5937237,19607961,10932
10932,189,5937237,19607961,11408
11408,189,5937237,19607961,11743
11743,189,5937237,19607961,12148
12148,189,5937237,19607961,12448
12448,189,5937237,19607961,12929
12929,189,5937237,19607961,13498
13498,189,5937237,19607961,13937
13937,189,5937237,19607961,14481
14481,189,5937237,19607961,14987
14987,189,5937237,19607961,15471
15471,189,5937237,19607961,16025
16025,189,5937237,19607961,16833
16833,189,5937237,19607961,17485
17485,189,5937237,19607961,18501
18501,189,5937237,19607961,19510
19510,189,5937237,19607961,20078
20078,189,5937237,19607961,20918
20918,189,5937237,19607961,22054
22054,189,5937237,19607961,23341
23341,189,5937237,19607961,24550
24550,189,5937237,19607961,25988
25988,189,5937237,19607961,27233
27233,189,5937237,19607961,28746
28746,189,5937237,19607961,30092
30092,189,5937237,19607961,31503
31503,189,5937237,19607961,33387
33387,189,5937237,19607961,35683
35683,189,5937237,19607961,37967
37967,189,5937237,19607961,40634
40634,189,5937237,19607961,43163
43163,189,5937237,19607961,45263
45263,189,5937237,19607961,47280
47280,189,5937237,19607961,50114
50114,189,5937237,19607961,52932
52932,189,5937237,19607961,55680
55680,189,5937237,19607961,58643
58643,189,5937237,19607961,61763
61763,189,5937237,19607961,63991
63991,189,5937237,19607961,67327
67327,189,5937237,19607961,70777
70777,189,5937237,19607961,73966
1,970,342254,243510,1
1,970,342254,243510,1
1,970,342254,243510,1
1,970,342254,243510,1
1,970,342254,243510,1
1,970,342254,243510,1
1,970,342254,243510,1
1,970,342254,243510,1
1,970,342254,243510,1
1,970,342254,243510,1
1,970,342254,243510,1
1,970,342254,243510,1
1,970,342254,243510,1
1,970,342254,243510,1
1,970,342254,243510,1
1,970,342254,243510,1
1,970,342254,243510,1
1,970,342254,243510,2
2,970,342254,243510,2
2,970,342254,243510,2
2,970,342254,243510,2
2,970,342254,243510,2
2,970,342254,243510,2
2,970,342254,243510,2
2,970,342254,243510,2
2,970,342254,243510,2
2,970,342254,243510,3
3,970,342254,243510,4
4,970,342254,243510,8
8,970,342254,243510,12
12,970,342254,243510,14
14,970,342254,243510,19
19,970,342254,243510,20
20,970,342254,243510,22
22,970,342254,243510,22
22,970,342254,243510,28
28,970,342254,243510,30
30,970,342254,243510,30
30,970,342254,243510,35
35,970,342254,243510,36
36,970,342254,243510,36
36,970,342254,243510,45
45,970,342254,243510,57
57,970,342254,243510,58
58,970,342254,243510,62
62,970,342254,243510,68
68,970,342254,243510,88
88,970,342254,243510,91
91,970,342254,243510,120
120,970,342254,243510,120
120,970,342254,243510,155
155,970,342254,243510,163
163,970,342254,243510,177
177,970,342254,243510,178
178,970,342254,243510,203
203,970,342254,243510,213
213,970,342254,243510,215
215,970,342254,243510,230
230,970,342254,243510,257
257,970,342254,243510,271
271,970,342254,243510,271
271,970,342254,243510,297
297,970,342254,243510,405
405,970,342254,243510,408
408,970,342254,243510,411
411,970,342254,243510,459
459,970,342254,243510,471
471,970,342254,243510,479
479,970,342254,243510,495
495,970,342254,243510,520
520,970,342254,243510,539
539,970,342254,243510,552
552,970,342254,243510,585
585,970,342254,243510,602
602,970,342254,243510,605
605,970,342254,243510,684
684,970,342254,243510,705
705,970,342254,243510,733
733,970,342254,243510,770
770,970,342254,243510,815
815,970,342254,243510,860
860,970,342254,243510,914
914,970,342254,243510,946
946,970,342254,243510,982
982,970,342254,243510,1026
1026,970,342254,243510,1064
1064,970,342254,243510,1100
1100,970,342254,243510,1145
1145,970,342254,243510,1184
1184,970,342254,243510,1274
1274,970,342254,243510,1325
1325,970,342254,243510,1366
1366,970,342254,243510,1391
1391,970,342254,243510,1437
1437,970,342254,243510,1456
1456,970,342254,243510,1564
1564,970,342254,243510,1613
1613,970,342254,243510,1653
1653,970,342254,243510,1696
1696,970,342254,243510,1752
1752,970,342254,243510,1797
1797,970,342254,243510,1843
1843,970,342254,243510,1878
1878,970,342254,243510,1908
1908,970,342254,243510,1951
1951,970,342254,243510,1995
1995,970,342254,243510,2030
2030,970,342254,243510,2082
2082,970,342254,243510,2120
2120,970,342254,243510,2161
2161,970,342254,243510,2181
2181,970,342254,243510,2203
2203,970,342254,243510,2228
2228,970,342254,243510,2266
2266,970,342254,243510,2290
2290,970,342254,243510,2306
2306,970,342254,243510,2340
2340,970,342254,243510,2367
2367,970,342254,243510,2386
2386,970,342254,243510,2435
2435,970,342254,243510,2450
2450,970,342254,243510,2467
2467,970,342254,243510,2537
2537,970,342254,243510,2575
2575,970,342254,243510,2590
2590,970,342254,243510,2617
2617,970,342254,243510,2643
2643,970,342254,243510,2671
2671,970,342254,243510,2695
2695,970,342254,243510,2725
2725,970,342254,243510,2745
2745,970,342254,243510,2763
2763,970,342254,243510,2783
2783,970,342254,243510,2810
1,11297,16368899,419042,1
1,11297,16368899,419042,1
1,11297,16368899,419042,2
2,11297,16368899,419042,3
3,11297,16368899,419042,3
3,11297,16368899,419042,3
3,11297,16368899,419042,4
4,11297,16368899,419042,4
4,11297,16368899,419042,5
5,11297,16368899,419042,6
6,11297,16368899,419042,6
6,11297,16368899,419042,7
7,11297,16368899,419042,7
7,11297,16368899,419042,7
7,11297,16368899,419042,8
8,11297,16368899,419042,10
10,11297,16368899,419042,12
12,11297,16368899,419042,17
17,11297,16368899,419042,26
26,11297,16368899,419042,29
29,11297,16368899,419042,29
29,11297,16368899,419042,30
30,11297,16368899,419042,31
31,11297,16368899,419042,36
36,11297,16368899,419042,36
36,11297,16368899,419042,39
39,11297,16368899,419042,49
49,11297,16368899,419042,87
87,11297,16368899,419042,97
97,11297,16368899,419042,152
152,11297,16368899,419042,219
219,11297,16368899,419042,219
219,11297,16368899,419042,445
445,11297,16368899,419042,503
503,11297,16368899,419042,523
523,11297,16368899,419042,576
576,11297,16368899,419042,576
576,11297,16368899,419042,669
669,11297,16368899,419042,898
898,11297,16368899,419042,903
903,11297,16368899,419042,1069
1069,11297,16368899,419042,1154
1154,11297,16368899,419042,1510
1510,11297,16368899,419042,1561
1561,11297,16368899,419042,1578
1578,11297,16368899,419042,1640
1640,11297,16368899,419042,1707
1707,11297,16368899,419042,1893
1893,11297,16368899,419042,2003
2003,11297,16368899,419042,2081
2081,11297,16368899,419042,2156
2156,11297,16368899,419042,2248
2248,11297,16368899,419042,2376
2376,11297,16368899,419042,2514
2514,11297,16368899,419042,2625
2625,11297,16368899,419042,2918
2918,11297,16368899,419042,3108
3108,11297,16368899,419042,3314
3314,11297,16368899,419042,3439
3439,11297,16368899,419042,3515
3515,11297,16368899,419042,3738
3738,11297,16368899,419042,4122
4122,11297,16368899,419042,4549
4549,11297,16368899,419042,4898
4898,11297,16368899,419042,5104
5104,11297,16368899,419042,5532
5532,11297,16368899,419042,5980
5980,11297,16368899,419042,6318
6318,11297,16368899,419042,6542
6542,11297,16368899,419042,6923
6923,11297,16368899,419042,7233
7233,11297,16368899,419042,7639
7639,11297,16368899,419042,7998
7998,11297,16368899,419042,8470
8470,11297,16368899,419042,8895
8895,11297,16368899,419042,9333
9333,11297,16368899,419042,10054
10054,11297,16368899,419042,10054
10054,11297,16368899,419042,10554
10554,11297,16368899,419042,11088
11088,11297,16368899,419042,11659
11659,11297,16368899,419042,12319
12319,11297,16368899,419042,12910
12910,11297,16368899,419042,13418
13418,11297,16368899,419042,14053
14053,11297,16368899,419042,14465
14465,11297,16368899,419042,15257
15257,11297,16368899,419042,16281
16281,11297,16368899,419042,17386
17386,11297,16368899,419042,18549
18549,11297,16368899,419042,19844
19844,11297,16368899,419042,20834
20834,11297,16368899,419042,22132
22132,11297,16368899,419042,23645
23645,11297,16368899,419042,25004
25004,11297,16368899,419042,26334
26334,11297,16368899,419042,27654
27654,11297,16368899,419042,27654
27654,11297,16368899,419042,29943
29943,11297,16368899,419042,31309
31309,11297,16368899,419042,32810
32810,11297,16368899,419042,34687
34687,11297,16368899,419042,36824
36824,11297,16368899,419042,38958
38958,11297,16368899,419042,41182
41182,11297,16368899,419042,42829
42829,11297,16368899,419042,44688
44688,11297,16368899,419042,47102
47102,11297,16368899,419042,49979
49979,11297,16368899,419042,53116
53116,11297,16368899,419042,56746
56746,11297,16368899,419042,59746
59746,11297,16368899,419042,62655
62655,11297,16368899,419042,66602
66602,11297,16368899,419042,70390
70390,11297,16368899,419042,73780
73780,11297,16368899,419042,77240
77240,11297,16368899,419042,80188
80188,11297,16368899,419042,83077
83077,11297,16368899,419042,85161
85161,11297,16368899,419042,87360
87360,11297,16368899,419042,89802
89802,11297,16368899,419042,92175
92175,11297,16368899,419042,94695
94695,11297,16368899,419042,97200
97200,11297,16368899,419042,99444
99444,11297,16368899,419042,100823
100823,11297,16368899,419042,102831
102831,11297,16368899,419042,104864
104864,11297,16368899,419042,107051
107051,11297,16368899,419042,109140
109140,11297,16368899,419042,110921
110921,11297,16368899,419042,112494
112494,11297,16368899,419042,113740
113740,11297,16368899,419042,115346
115346,11297,16368899,419042,116993
116993,11297,16368899,419042,118645
118645,11297,16368899,419042,120107
120107,11297,16368899,419042,121582
121582,11297,16368899,419042,122793
122793,11297,16368899,419042,123747
123747,11297,16368899,419042,125096
125096,11297,16368899,419042,126323
126323,11297,16368899,419042,127364
127364,11297,16368899,419042,128389
128389,11297,16368899,419042,129531
129531,11297,16368899,419042,130606
130606,11297,16368899,419042,131219
131219,11297,16368899,419042,132275
132275,11297,16368899,419042,133310
133310,11297,16368899,419042,134403
134403,11297,16368899,419042,135598
135598,11297,16368899,419042,136716
136716,11297,16368899,419042,137677
137677,11297,16368899,419042,138482
138482,11297,16368899,419042,139156
139156,11297,16368899,419042,140232
140232,11297,16368899,419042,141531
141531,11297,16368899,419042,142723
142723,11297,16368899,419042,144127
144127,11297,16368899,419042,145427
145427,11297,16368899,419042,146134
146134,11297,16368899,419042,147391
147391,11297,16368899,419042,148504
148504,11297,16368899,419042,149460
149460,11297,16368899,419042,150652
150652,11297,16368899,419042,151928
151928,11297,16368899,419042,152580
152580,11297,16368899,419042,153367
