Active,Population Density,Urban Population,Rural Population,Y
173,859,15934926,17471135,1
167,859,15934926,17471135,7
147,859,15934926,17471135,1
138,859,15934926,17471135,4
140,859,15934926,17471135,2
129,859,15934926,17471135,6
114,859,15934926,17471135,19
101,859,15934926,17471135,11
111,859,15934926,17471135,10
121,859,15934926,17471135,3
116,859,15934926,17471135,7
116,859,15934926,17471135,11
123,859,15934926,17471135,13
123,859,15934926,17471135,4
123,859,15934926,17471135,10
123,859,15934926,17471135,1
110,859,15934926,17471135,0
101,859,15934926,17471135,3
96,859,15934926,17471135,0
95,859,15934926,17471135,0
34,859,15934926,17471135,2
36,859,15934926,17471135,1
30,859,15934926,17471135,0
25,859,15934926,17471135,0
15,859,15934926,17471135,2
16,859,15934926,17471135,7
19,859,15934926,17471135,7
26,859,15934926,17471135,5
31,859,15934926,17471135,10
40,859,15934926,17471135,26
65,859,15934926,17471135,16
80,859,15934926,17471135,11
88,859,15934926,17471135,14
100,859,15934926,17471135,29
129,859,15934926,17471135,12
141,859,15934926,17471135,24
160,859,15934926,17471135,24
176,859,15934926,17471135,42
216,859,15934926,17471135,63
276,859,15934926,17471135,52
322,859,15934926,17471135,49
359,859,15934926,17471135,67
415,859,15934926,17471135,41
445,859,15934926,17471135,84
526,859,15934926,17471135,62
577,859,15934926,17471135,58
624,859,15934926,17471135,61
670,859,15934926,17471135,57
708,859,15934926,17471135,86
774,859,15934926,17471135,82
832,859,15934926,17471135,94
884,859,15934926,17471135,111
973,859,15934926,17471135,108
1030,859,15934926,17471135,107
1096,859,15934926,17471135,91
1175,859,15934926,17471135,91
1232,859,15934926,17471135,65
1238,859,15934926,17471135,83
1258,859,15934926,17471135,78
1303,859,15934926,17471135,85
1342,859,15934926,17471135,54
1340,859,15934926,17471135,82
1348,859,15934926,17471135,79
1366,859,15934926,17471135,75
1351,859,15934926,17471135,97
1358,859,15934926,17471135,118
1380,859,15934926,17471135,127
1450,859,15934926,17471135,133
1490,859,15934926,17471135,138
1540,859,15934926,17471135,141
1620,859,15934926,17471135,152
1693,859,15934926,17471135,123
1761,859,15934926,17471135,150
1846,859,15934926,17471135,195
1939,859,15934926,17471135,118
2015,859,15934926,17471135,0
2015,859,15934926,17471135,253
2112,859,15934926,17471135,151
2130,859,15934926,17471135,160
2088,859,15934926,17471135,211
2098,859,15934926,17471135,240
2131,859,15934926,17471135,225
2230,859,15934926,17471135,193
2254,859,15934926,17471135,272
2415,859,15934926,17471135,301
2609,859,15934926,17471135,339
2799,859,15934926,17471135,416
3103,859,15934926,17471135,488
3446,859,15934926,17471135,435
3747,859,15934926,17471135,449
4032,859,15934926,17471135,608
4458,859,15934926,17471135,623
4884,859,15934926,17471135,722
5376,859,15934926,17471135,791
6033,859,15934926,17471135,593
6420,859,15934926,17471135,821
7067,859,15934926,17471135,794
7615,859,15934926,17471135,720
8060,859,15934926,17471135,1038
8825,859,15934926,17471135,1078
9466,859,15934926,17471135,885
9379,859,15934926,17471135,1103
9428,859,15934926,17471135,927
9664,859,15934926,17471135,702
9619,859,15934926,17471135,1167
10103,859,15934926,17471135,903
10364,859,15934926,17471135,506
10074,859,15934926,17471135,1310
10517,859,15934926,17471135,1129
10886,859,15934926,17471135,1169
11366,859,15934926,17471135,962
11511,859,15934926,17471135,1083
11570,859,15934926,17471135,1195
11524,859,15934926,17471135,1298
12019,859,15934926,17471135,1251
12451,859,15934926,17471135,1420
12152,859,15934926,17471135,1211
12391,859,15934926,17471135,1184
12784,859,15934926,17471135,1417
12770,859,15934926,17471135,1212
13096,859,15934926,17471135,1564
13891,859,15934926,17471135,1569
14146,859,15934926,17471135,1608
14944,859,15934926,17471135,1530
15365,859,15934926,17471135,1725
15946,859,15934926,17471135,1758
16333,859,15934926,17471135,2333
17442,859,15934926,17471135,1968
18184,859,15934926,17471135,1983
18736,859,15934926,17471135,2172
19601,859,15934926,17471135,1908
20394,859,15934926,17471135,1242
20387,859,15934926,17471135,2375
21296,859,15934926,17471135,2476
22408,859,15934926,17471135,2406
22737,859,15934926,17471135,2543
23176,859,15934926,17471135,2397
23342,859,15934926,17471135,2154
23719,859,15934926,17471135,1530
23553,859,15934926,17471135,1140
22578,859,15934926,17471135,1547
21989,859,15934926,17471135,1553
21582,859,15934926,17471135,2479
21334,859,15934926,17471135,2655
21867,859,15934926,17471135,3082
22743,859,15934926,17471135,1648
22133,859,15934926,17471135,3026
23280,859,15934926,17471135,3402
24616,859,15934926,17471135,3349
26292,859,15934926,17471135,2988
27944,859,15934926,17471135,2885
28870,859,15934926,17471135,3139
30140,859,15934926,17471135,2540
30555,859,15934926,17471135,3215
31226,859,15934926,17471135,3830
2,2.8,230160,43840,0
2,2.8,230160,43840,0
2,2.8,230160,43840,0
2,2.8,230160,43840,0
2,2.8,230160,43840,1
3,2.8,230160,43840,0
3,2.8,230160,43840,0
3,2.8,230160,43840,0
3,2.8,230160,43840,1
4,2.8,230160,43840,2
6,2.8,230160,43840,2
8,2.8,230160,43840,0
8,2.8,230160,43840,2
10,2.8,230160,43840,3
13,2.8,230160,43840,0
13,2.8,230160,43840,0
13,2.8,230160,43840,0
13,2.8,230160,43840,0
13,2.8,230160,43840,0
13,2.8,230160,43840,0
10,2.8,230160,43840,0
10,2.8,230160,43840,0
10,2.8,230160,43840,0
10,2.8,230160,43840,0
10,2.8,230160,43840,0
10,2.8,230160,43840,0
10,2.8,230160,43840,1
11,2.8,230160,43840,0
11,2.8,230160,43840,0
4,2.8,230160,43840,0
4,2.8,230160,43840,0
4,2.8,230160,43840,0
4,2.8,230160,43840,0
4,2.8,230160,43840,1
5,2.8,230160,43840,0
5,2.8,230160,43840,0
5,2.8,230160,43840,0
5,2.8,230160,43840,0
5,2.8,230160,43840,2
7,2.8,230160,43840,0
7,2.8,230160,43840,1
4,2.8,230160,43840,0
4,2.8,230160,43840,0
4,2.8,230160,43840,0
4,2.8,230160,43840,0
4,2.8,230160,43840,0
4,2.8,230160,43840,0
4,2.8,230160,43840,0
4,2.8,230160,43840,2
6,2.8,230160,43840,0
6,2.8,230160,43840,0
6,2.8,230160,43840,2
6,2.8,230160,43840,0
6,2.8,230160,43840,0
6,2.8,230160,43840,0
6,2.8,230160,43840,0
5,2.8,230160,43840,18
23,2.8,230160,43840,1
24,2.8,230160,43840,0
24,2.8,230160,43840,0
24,2.8,230160,43840,0
24,2.8,230160,43840,1
25,2.8,230160,43840,0
25,2.8,230160,43840,0
25,2.8,230160,43840,0
21,2.8,230160,43840,0
21,2.8,230160,43840,0
21,2.8,230160,43840,1
21,2.8,230160,43840,0
21,2.8,230160,43840,0
21,2.8,230160,43840,0
21,2.8,230160,43840,0
19,2.8,230160,43840,0
2,2.8,230160,43840,0
0,2.8,230160,43840,1
1,2.8,230160,43840,0
1,2.8,230160,43840,0
1,2.8,230160,43840,5
6,2.8,230160,43840,3
9,2.8,230160,43840,0
9,2.8,230160,43840,1
10,2.8,230160,43840,0
10,2.8,230160,43840,20
30,2.8,230160,43840,1
31,2.8,230160,43840,0
31,2.8,230160,43840,0
31,2.8,230160,43840,3
34,2.8,230160,43840,4
33,2.8,230160,43840,9
41,2.8,230160,43840,0
41,2.8,230160,43840,7
48,2.8,230160,43840,2
50,2.8,230160,43840,4
52,2.8,230160,43840,0
50,2.8,230160,43840,5
55,2.8,230160,43840,7
62,2.8,230160,43840,20
80,2.8,230160,43840,104
176,2.8,230160,43840,198
368,2.8,230160,43840,112
468,2.8,230160,43840,6
472,2.8,230160,43840,94
563,2.8,230160,43840,38
594,2.8,230160,43840,0
591,2.8,230160,43840,57
648,2.8,230160,43840,92
718,2.8,230160,43840,1
702,2.8,230160,43840,10
710,2.8,230160,43840,85
783,2.8,230160,43840,9
666,2.8,230160,43840,0
582,2.8,230160,43840,5
587,2.8,230160,43840,14
405,2.8,230160,43840,3
376,2.8,230160,43840,1
347,2.8,230160,43840,9
324,2.8,230160,43840,17
295,2.8,230160,43840,0
259,2.8,230160,43840,11
223,2.8,230160,43840,4
178,2.8,230160,43840,0
178,2.8,230160,43840,0
168,2.8,230160,43840,36
204,2.8,230160,43840,0
204,2.8,230160,43840,14
139,2.8,230160,43840,9
146,2.8,230160,43840,13
148,2.8,230160,43840,9
157,2.8,230160,43840,7
146,2.8,230160,43840,0
146,2.8,230160,43840,49
177,2.8,230160,43840,5
176,2.8,230160,43840,4
177,2.8,230160,43840,8
173,2.8,230160,43840,19
173,2.8,230160,43840,17
186,2.8,230160,43840,3
186,2.8,230160,43840,8
186,2.8,230160,43840,4
183,2.8,230160,43840,36
209,2.8,230160,43840,30
216,2.8,230160,43840,9
218,2.8,230160,43840,21
236,2.8,230160,43840,21
254,2.8,230160,43840,20
261,2.8,230160,43840,31
277,2.8,230160,43840,26
302,2.8,230160,43840,58
347,2.8,230160,43840,4
351,2.8,230160,43840,19
369,2.8,230160,43840,49
400,2.8,230160,43840,58
421,2.8,230160,43840,3
411,2.8,230160,43840,19
411,2.8,230160,43840,25
416,2.8,230160,43840,49
457,2.8,230160,43840,29
471,2.8,230160,43840,53
506,2.8,230160,43840,41
528,2.8,230160,43840,38
558,2.8,230160,43840,30
567,2.8,230160,43840,30
592,2.8,230160,43840,39
578,2.8,230160,43840,18
584,2.8,230160,43840,44
598,2.8,230160,43840,38
633,2.8,230160,43840,29
623,2.8,230160,43840,56
665,2.8,230160,43840,77
720,2.8,230160,43840,69
765,2.8,230160,43840,51
790,2.8,230160,43840,90
847,2.8,230160,43840,31
846,2.8,230160,43840,41
825,2.8,230160,43840,48
798,2.8,230160,43840,63
826,2.8,230160,43840,35
847,2.8,230160,43840,43
773,2.8,230160,43840,52
720,2.8,230160,43840,52
743,2.8,230160,43840,55
766,2.8,230160,43840,95
815,2.8,230160,43840,61
834,2.8,230160,43840,40
850,2.8,230160,43840,28
818,2.8,230160,43840,38
856,2.8,230160,43840,40
778,2.8,230160,43840,35
775,2.8,230160,43840,51
803,2.8,230160,43840,66
841,2.8,230160,43840,51
869,2.8,230160,43840,74
903,2.8,230160,43840,80
938,2.8,230160,43840,36
4,236,20069405,52557404,0
4,236,20069405,52557404,2
6,236,20069405,52557404,1
7,236,20069405,52557404,7
14,236,20069405,52557404,6
19,236,20069405,52557404,0
19,236,20069405,52557404,10
28,236,20069405,52557404,0
28,236,20069405,52557404,17
44,236,20069405,52557404,0
44,236,20069405,52557404,19
63,236,20069405,52557404,33
93,236,20069405,52557404,5
98,236,20069405,52557404,0
98,236,20069405,52557404,61
156,236,20069405,52557404,0
156,236,20069405,52557404,64
216,236,20069405,52557404,0
216,236,20069405,52557404,30
243,236,20069405,52557404,0
243,236,20069405,52557404,184
410,236,20069405,52557404,121
528,236,20069405,52557404,40
517,236,20069405,52557404,126
629,236,20069405,52557404,257
870,236,20069405,52557404,133
1003,236,20069405,52557404,188
1186,236,20069405,52557404,47
1217,236,20069405,52557404,52
1210,236,20069405,52557404,78
1284,236,20069405,52557404,55
1337,236,20069405,52557404,52
1364,236,20069405,52557404,103
1466,236,20069405,52557404,157
1566,236,20069405,52557404,100
1650,236,20069405,52557404,144
1787,236,20069405,52557404,72
1760,236,20069405,52557404,200
1894,236,20069405,52557404,193
2065,236,20069405,52557404,99
2069,236,20069405,52557404,59
2100,236,20069405,52557404,0
2050,236,20069405,52557404,127
1892,236,20069405,52557404,96
1979,236,20069405,52557404,107
1873,236,20069405,52557404,0
1873,236,20069405,52557404,89
1854,236,20069405,52557404,114
1828,236,20069405,52557404,89
1792,236,20069405,52557404,273
1723,236,20069405,52557404,0
1723,236,20069405,52557404,171
1817,236,20069405,52557404,201
1901,236,20069405,52557404,187
1937,236,20069405,52557404,253
2018,236,20069405,52557404,169
2073,236,20069405,52557404,194
2231,236,20069405,52557404,188
2326,236,20069405,52557404,259
2549,236,20069405,52557404,229
2577,236,20069405,52557404,270
2735,236,20069405,52557404,246
2868,236,20069405,52557404,189
2809,236,20069405,52557404,201
2823,236,20069405,52557404,294
2967,236,20069405,52557404,194
2988,236,20069405,52557404,165
3030,236,20069405,52557404,237
3021,236,20069405,52557404,192
3082,236,20069405,52557404,192
3042,236,20069405,52557404,246
3104,236,20069405,52557404,198
2897,236,20069405,52557404,194
2922,236,20069405,52557404,137
2835,236,20069405,52557404,168
2772,236,20069405,52557404,174
2748,236,20069405,52557404,234
2734,236,20069405,52557404,232
2721,236,20069405,52557404,173
2658,236,20069405,52557404,237
2688,236,20069405,52557404,211
2700,236,20069405,52557404,200
2730,236,20069405,52557404,192
2768,236,20069405,52557404,202
2802,236,20069405,52557404,198
2817,236,20069405,52557404,161
2666,236,20069405,52557404,133
2567,236,20069405,52557404,148
2455,236,20069405,52557404,161
2374,236,20069405,52557404,182
2308,236,20069405,52557404,156
2339,236,20069405,52557404,142
2343,236,20069405,52557404,179
2373,236,20069405,52557404,175
2342,236,20069405,52557404,183
2401,236,20069405,52557404,187
2441,236,20069405,52557404,148
2435,236,20069405,52557404,202
2448,236,20069405,52557404,167
2444,236,20069405,52557404,221
2545,236,20069405,52557404,184
2607,236,20069405,52557404,223
2626,236,20069405,52557404,268
2625,236,20069405,52557404,245
2702,236,20069405,52557404,191
2655,236,20069405,52557404,307
2772,236,20069405,52557404,326
2911,236,20069405,52557404,354
3088,236,20069405,52557404,343
3237,236,20069405,52557404,409
3420,236,20069405,52557404,305
3475,236,20069405,52557404,316
3538,236,20069405,52557404,544
3878,236,20069405,52557404,431
4103,236,20069405,52557404,575
4336,236,20069405,52557404,798
4757,236,20069405,52557404,638
5053,236,20069405,52557404,735
5562,236,20069405,52557404,703
5870,236,20069405,52557404,682
6193,236,20069405,52557404,837
6568,236,20069405,52557404,710
6888,236,20069405,52557404,785
7082,236,20069405,52557404,747
7236,236,20069405,52557404,632
7335,236,20069405,52557404,736
7553,236,20069405,52557404,716
7639,236,20069405,52557404,874
7857,236,20069405,52557404,789
7978,236,20069405,52557404,628
8044,236,20069405,52557404,917
8357,236,20069405,52557404,834
8454,236,20069405,52557404,838
8668,236,20069405,52557404,808
8769,236,20069405,52557404,921
9099,236,20069405,52557404,750
9286,236,20069405,52557404,797
8756,236,20069405,52557404,652
8741,236,20069405,52557404,830
8716,236,20069405,52557404,734
8715,236,20069405,52557404,859
8827,236,20069405,52557404,868
9009,236,20069405,52557404,866
9202,236,20069405,52557404,843
9105,236,20069405,52557404,870
9317,236,20069405,52557404,1014
9718,236,20069405,52557404,796
9928,236,20069405,52557404,1019
9986,236,20069405,52557404,1022
10312,236,20069405,52557404,930
10232,236,20069405,52557404,990
10521,236,20069405,52557404,976
10717,236,20069405,52557404,1142
10782,236,20069405,52557404,1147
10928,236,20069405,52557404,1226
11261,236,20069405,52557404,1263
11510,236,20069405,52557404,1292
11944,236,20069405,52557404,1379
12225,236,20069405,52557404,1064
12336,236,20069405,52557404,1317
12422,236,20069405,52557404,1252
12714,236,20069405,52557404,1442
13117,236,20069405,52557404,1558
13592,236,20069405,52557404,1532
13914,236,20069405,52557404,1525
14072,236,20069405,52557404,1424
14337,236,20069405,52557404,1672
14888,236,20069405,52557404,1658
15474,236,20069405,52557404,1636
15688,236,20069405,52557404,1694
16115,236,20069405,52557404,1885
16961,236,20069405,52557404,1864
17205,236,20069405,52557404,1869
17702,236,20069405,52557404,2187
18433,236,20069405,52557404,2240
18992,236,20069405,52557404,2347
19840,236,20069405,52557404,2281
20487,236,20069405,52557404,2483
21228,236,20069405,52557404,2323
21620,236,20069405,52557404,2462
2,365,50818259,61556074,3
5,365,50818259,61556074,-3
2,365,50818259,61556074,9
11,365,50818259,61556074,3
14,365,50818259,61556074,0
14,365,50818259,61556074,18
32,365,50818259,61556074,0
32,365,50818259,61556074,7
38,365,50818259,61556074,3
41,365,50818259,61556074,5
46,365,50818259,61556074,5
51,365,50818259,61556074,11
62,365,50818259,61556074,4
65,365,50818259,61556074,7
72,365,50818259,61556074,15
87,365,50818259,61556074,39
124,365,50818259,61556074,-4
120,365,50818259,61556074,6
111,365,50818259,61556074,50
150,365,50818259,61556074,6
155,365,50818259,61556074,12
165,365,50818259,61556074,18
168,365,50818259,61556074,86
254,365,50818259,61556074,33
280,365,50818259,61556074,0
277,365,50818259,61556074,155
424,365,50818259,61556074,0
424,365,50818259,61556074,258
647,365,50818259,61556074,120
764,365,50818259,61556074,150
875,365,50818259,61556074,117
946,365,50818259,61556074,229
1142,365,50818259,61556074,210
1276,365,50818259,61556074,187
1426,365,50818259,61556074,224
1619,365,50818259,61556074,352
1948,365,50818259,61556074,350
2250,365,50818259,61556074,232
2437,365,50818259,61556074,286
2711,365,50818259,61556074,118
2791,365,50818259,61556074,328
3075,365,50818259,61556074,552
3473,365,50818259,61556074,466
3865,365,50818259,61556074,552
4248,365,50818259,61556074,431
4594,365,50818259,61556074,778
5307,365,50818259,61556074,387
5559,365,50818259,61556074,811
6229,365,50818259,61556074,440
6538,365,50818259,61556074,522
6939,365,50818259,61556074,728
7530,365,50818259,61556074,597
7890,365,50818259,61556074,583
8266,365,50818259,61556074,1008
9142,365,50818259,61556074,790
9775,365,50818259,61556074,678
10311,365,50818259,61556074,1567
11493,365,50818259,61556074,984
12089,365,50818259,61556074,1233
13013,365,50818259,61556074,1216
13979,365,50818259,61556074,1089
14862,365,50818259,61556074,1165
15649,365,50818259,61556074,1943
17140,365,50818259,61556074,1230
17747,365,50818259,61556074,1026
18381,365,50818259,61556074,1495
19400,365,50818259,61556074,1602
20446,365,50818259,61556074,1576
21468,365,50818259,61556074,1606
22483,365,50818259,61556074,2347
24167,365,50818259,61556074,2005
25372,365,50818259,61556074,2078
26172,365,50818259,61556074,2161
27589,365,50818259,61556074,2345
28462,365,50818259,61556074,2940
30482,365,50818259,61556074,2608
32209,365,50818259,61556074,3041
33996,365,50818259,61556074,2436
35186,365,50818259,61556074,2091
36012,365,50818259,61556074,2190
37133,365,50818259,61556074,2598
38948,365,50818259,61556074,2682
33133,365,50818259,61556074,2940
34890,365,50818259,61556074,2487
36040,365,50818259,61556074,2358
37543,365,50818259,61556074,2287
38502,365,50818259,61556074,2560
39944,365,50818259,61556074,2933
41402,365,50818259,61556074,2436
42224,365,50818259,61556074,2739
42609,365,50818259,61556074,3007
43601,365,50818259,61556074,2553
44384,365,50818259,61556074,2259
44860,365,50818259,61556074,3254
46086,365,50818259,61556074,3607
47980,365,50818259,61556074,3493
49628,365,50818259,61556074,3427
51392,365,50818259,61556074,3390
53030,365,50818259,61556074,2786
50567,365,50818259,61556074,2701
50057,365,50818259,61556074,3307
51935,365,50818259,61556074,3752
53915,365,50818259,61556074,3827
55665,365,50818259,61556074,3874
58068,365,50818259,61556074,3870
60161,365,50818259,61556074,3721
61807,365,50818259,61556074,3214
62848,365,50818259,61556074,3890
62369,365,50818259,61556074,4841
63357,365,50818259,61556074,5024
65844,365,50818259,61556074,6368
67615,365,50818259,61556074,5493
70622,365,50818259,61556074,5257
73313,365,50818259,61556074,4878
75995,365,50818259,61556074,5537
79091,365,50818259,61556074,6328
77276,365,50818259,61556074,6364
79927,365,50818259,61556074,7074
83311,365,50818259,61556074,6555
86057,365,50818259,61556074,5368
87699,365,50818259,61556074,5134
89313,365,50818259,61556074,6603
91084,365,50818259,61556074,6875
93673,365,50818259,61556074,7862
95943,365,50818259,61556074,8139
99499,365,50818259,61556074,7827
103813,365,50818259,61556074,6497
105935,365,50818259,61556074,6741
107963,365,50818259,61556074,7975
112099,365,50818259,61556074,8641
114947,365,50818259,61556074,8308
120780,365,50818259,61556074,8348
123678,365,50818259,61556074,9518
129032,365,50818259,61556074,8240
131636,365,50818259,61556074,8336
132538,365,50818259,61556074,10576
137282,365,50818259,61556074,9895
140395,365,50818259,61556074,9615
144018,365,50818259,61556074,9251
145785,365,50818259,61556074,9431
148905,365,50818259,61556074,7924
147896,365,50818259,61556074,7717
144998,365,50818259,61556074,9211
146433,365,50818259,61556074,11147
148454,365,50818259,61556074,10320
150966,365,50818259,61556074,9601
149520,365,50818259,61556074,9509
148843,365,50818259,61556074,8968
147324,365,50818259,61556074,7760
142458,365,50818259,61556074,10309
146268,365,50818259,61556074,11514
146612,365,50818259,61556074,10483
145889,365,50818259,61556074,12822
147355,365,50818259,61556074,12248
145865,365,50818259,61556074,9181
148042,365,50818259,61556074,11088
148860,365,50818259,61556074,12712
147820,365,50818259,61556074,11813
150105,365,50818259,61556074,12608
151865,365,50818259,61556074,12020
156719,365,50818259,61556074,11111
158705,365,50818259,61556074,8493
155579,365,50818259,61556074,11119
156920,365,50818259,61556074,13165
160728,365,50818259,61556074,14647
162806,365,50818259,61556074,14161
164879,365,50818259,61556074,14492
169833,365,50818259,61556074,10441
171859,365,50818259,61556074,11015
168443,365,50818259,61556074,10425
166239,365,50818259,61556074,14888
173195,365,50818259,61556074,14857
178561,365,50818259,61556074,14427
181050,365,50818259,61556074,16286
185467,365,50818259,61556074,16408
193889,365,50818259,61556074,11852
194399,365,50818259,61556074,15765
198866,365,50818259,61556074,17433
202048,365,50818259,61556074,18105
205774,365,50818259,61556074,19218
211325,365,50818259,61556074,20800
221012,365,50818259,61556074,23350
236208,365,50818259,61556074,16429
237292,365,50818259,61556074,20131
243809,365,50818259,61556074,23577
253100,365,50818259,61556074,23446
261798,365,50818259,61556074,24886
271934,365,50818259,61556074,22084
280138,365,50818259,61556074,22543
290716,365,50818259,61556074,17066
291630,365,50818259,61556074,20482
292174,365,50818259,61556074,23365
1,122,776515,1793875,0
1,122,776515,1793875,0
1,122,776515,1793875,0
1,122,776515,1793875,0
1,122,776515,1793875,0
1,122,776515,1793875,0
1,122,776515,1793875,0
1,122,776515,1793875,0
1,122,776515,1793875,0
1,122,776515,1793875,1
2,122,776515,1793875,0
2,122,776515,1793875,0
2,122,776515,1793875,0
2,122,776515,1793875,0
2,122,776515,1793875,0
2,122,776515,1793875,0
1,122,776515,1793875,0
1,122,776515,1793875,0
1,122,776515,1793875,0
1,122,776515,1793875,0
1,122,776515,1793875,0
1,122,776515,1793875,0
1,122,776515,1793875,0
1,122,776515,1793875,0
1,122,776515,1793875,0
1,122,776515,1793875,0
1,122,776515,1793875,0
0,122,776515,1793875,0
0,122,776515,1793875,0
0,122,776515,1793875,0
0,122,776515,1793875,0
0,122,776515,1793875,0
0,122,776515,1793875,0
0,122,776515,1793875,0
0,122,776515,1793875,0
0,122,776515,1793875,0
0,122,776515,1793875,0
0,122,776515,1793875,0
0,122,776515,1793875,0
0,122,776515,1793875,0
0,122,776515,1793875,0
0,122,776515,1793875,0
0,122,776515,1793875,0
0,122,776515,1793875,0
0,122,776515,1793875,0
0,122,776515,1793875,0
0,122,776515,1793875,0
0,122,776515,1793875,0
0,122,776515,1793875,0
0,122,776515,1793875,0
0,122,776515,1793875,0
0,122,776515,1793875,1
1,122,776515,1793875,0
1,122,776515,1793875,4
5,122,776515,1793875,0
5,122,776515,1793875,0
5,122,776515,1793875,2
7,122,776515,1793875,16
23,122,776515,1793875,0
23,122,776515,1793875,1
24,122,776515,1793875,3
25,122,776515,1793875,3
28,122,776515,1793875,7
35,122,776515,1793875,0
35,122,776515,1793875,5
40,122,776515,1793875,11
50,122,776515,1793875,4
51,122,776515,1793875,3
54,122,776515,1793875,9
60,122,776515,1793875,12
72,122,776515,1793875,6
75,122,776515,1793875,29
80,122,776515,1793875,6
86,122,776515,1793875,8
91,122,776515,1793875,25
105,122,776515,1793875,15
120,122,776515,1793875,100
214,122,776515,1793875,32
243,122,776515,1793875,7
248,122,776515,1793875,55
293,122,776515,1793875,19
308,122,776515,1793875,64
358,122,776515,1793875,9
367,122,776515,1793875,32
339,122,776515,1793875,10
341,122,776515,1793875,52
360,122,776515,1793875,54
407,122,776515,1793875,75
463,122,776515,1793875,96
545,122,776515,1793875,64
591,122,776515,1793875,57
648,122,776515,1793875,23
663,122,776515,1793875,49
642,122,776515,1793875,86
702,122,776515,1793875,19
682,122,776515,1793875,17
660,122,776515,1793875,93
730,122,776515,1793875,42
733,122,776515,1793875,7
681,122,776515,1793875,26
681,122,776515,1793875,19
662,122,776515,1793875,37
677,122,776515,1793875,9
658,122,776515,1793875,41
678,122,776515,1793875,24
656,122,776515,1793875,40
659,122,776515,1793875,5
642,122,776515,1793875,15
651,122,776515,1793875,132
750,122,776515,1793875,11
750,122,776515,1793875,16
713,122,776515,1793875,17
656,122,776515,1793875,46
702,122,776515,1793875,28
711,122,776515,1793875,64
635,122,776515,1793875,36
637,122,776515,1793875,91
709,122,776515,1793875,20
698,122,776515,1793875,14
618,122,776515,1793875,90
615,122,776515,1793875,45
632,122,776515,1793875,55
649,122,776515,1793875,31
655,122,776515,1793875,30
652,122,776515,1793875,59
681,122,776515,1793875,51
690,122,776515,1793875,31
705,122,776515,1793875,141
819,122,776515,1793875,47
829,122,776515,1793875,116
927,122,776515,1793875,135
1051,122,776515,1793875,75
1087,122,776515,1793875,89
1147,122,776515,1793875,98
1197,122,776515,1793875,75
1224,122,776515,1793875,124
1304,122,776515,1793875,249
1530,122,776515,1793875,169
1697,122,776515,1793875,118
1698,122,776515,1793875,100
1720,122,776515,1793875,88
1801,122,776515,1793875,41
1739,122,776515,1793875,130
1804,122,776515,1793875,86
1825,122,776515,1793875,192
1939,122,776515,1793875,179
1921,122,776515,1793875,118
1936,122,776515,1793875,78
1958,122,776515,1793875,111
1973,122,776515,1793875,49
1905,122,776515,1793875,124
1768,122,776515,1793875,83
1655,122,776515,1793875,114
1608,122,776515,1793875,116
1626,122,776515,1793875,82
1608,122,776515,1793875,141
1731,122,776515,1793875,140
1743,122,776515,1793875,118
1759,122,776515,1793875,117
1746,122,776515,1793875,152
1845,122,776515,1793875,140
1894,122,776515,1793875,130
1903,122,776515,1793875,125
1871,122,776515,1793875,102
1803,122,776515,1793875,90
1765,122,776515,1793875,184
1872,122,776515,1793875,139
1820,122,776515,1793875,84
1710,122,776515,1793875,96
1683,122,776515,1793875,160
1774,122,776515,1793875,108
1633,122,776515,1793875,109
1533,122,776515,1793875,152
1584,122,776515,1793875,144
1638,122,776515,1793875,96
1585,122,776515,1793875,239
1745,122,776515,1793875,110
1,132,595450,2371439,6
6,132,595450,2371439,0
6,132,595450,2371439,2
8,132,595450,2371439,2
10,132,595450,2371439,0
10,132,595450,2371439,0
10,132,595450,2371439,0
10,132,595450,2371439,1
11,132,595450,2371439,0
11,132,595450,2371439,0
11,132,595450,2371439,0
11,132,595450,2371439,0
11,132,595450,2371439,0
11,132,595450,2371439,0
11,132,595450,2371439,0
11,132,595450,2371439,0
11,132,595450,2371439,0
11,132,595450,2371439,0
11,132,595450,2371439,0
11,132,595450,2371439,0
11,132,595450,2371439,0
1,132,595450,2371439,0
1,132,595450,2371439,0
1,132,595450,2371439,0
1,132,595450,2371439,0
1,132,595450,2371439,1
2,132,595450,2371439,0
2,132,595450,2371439,0
2,132,595450,2371439,0
2,132,595450,2371439,0
2,132,595450,2371439,0
1,132,595450,2371439,0
1,132,595450,2371439,0
1,132,595450,2371439,0
1,132,595450,2371439,0
1,132,595450,2371439,0
0,132,595450,2371439,1
1,132,595450,2371439,0
1,132,595450,2371439,0
1,132,595450,2371439,0
1,132,595450,2371439,0
1,132,595450,2371439,0
1,132,595450,2371439,1
2,132,595450,2371439,5
7,132,595450,2371439,1
8,132,595450,2371439,6
14,132,595450,2371439,0
14,132,595450,2371439,0
14,132,595450,2371439,0
14,132,595450,2371439,0
14,132,595450,2371439,6
19,132,595450,2371439,0
19,132,595450,2371439,0
19,132,595450,2371439,0
19,132,595450,2371439,3
22,132,595450,2371439,0
22,132,595450,2371439,7
29,132,595450,2371439,1
30,132,595450,2371439,0
25,132,595450,2371439,0
21,132,595450,2371439,0
21,132,595450,2371439,0
18,132,595450,2371439,0
18,132,595450,2371439,0
18,132,595450,2371439,0
13,132,595450,2371439,0
13,132,595450,2371439,0
10,132,595450,2371439,0
10,132,595450,2371439,0
