Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed,Active,Population Density,Urban Population,Rural Population,Y
2957,13/06/20,8:00 AM,Andhra Pradesh,-,-,3105,80,5680,2495,303,14610410,34966693,285
2993,14/06/20,8:00 AM,Andhra Pradesh,-,-,3195,82,5965,2688,303,14610410,34966693,198
3029,15/06/20,8:00 AM,Andhra Pradesh,-,-,3314,84,6163,2765,303,14610410,34966693,293
3065,16/06/20,8:00 AM,Andhra Pradesh,-,-,3316,88,6456,3052,303,14610410,34966693,385
3101,17/06/20,8:00 AM,Andhra Pradesh,-,-,3509,88,6841,3244,303,14610410,34966693,230
3137,18/06/20,8:00 AM,Andhra Pradesh,-,-,3641,90,7071,3340,303,14610410,34966693,447
3173,19/06/20,8:00 AM,Andhra Pradesh,-,-,3789,92,7518,3637,303,14610410,34966693,443
3209,20/06/20,8:00 AM,Andhra Pradesh,-,-,3917,96,7961,3948,303,14610410,34966693,491
3245,21/06/20,8:00 AM,Andhra Pradesh,-,-,4111,101,8452,4240,303,14610410,34966693,547
3281,22/06/20,8:00 AM,Andhra Pradesh,-,-,4331,106,8999,4562,303,14610410,34966693,373
3317,23/06/20,8:00 AM,Andhra Pradesh,-,-,4495,111,9372,4766,303,14610410,34966693,630
3353,24/06/20,8:00 AM,Andhra Pradesh,-,-,4599,119,10002,5284,303,14610410,34966693,329
3389,25/06/20,8:00 AM,Andhra Pradesh,-,-,4779,124,10331,5428,303,14610410,34966693,553
3425,26/06/20,8:00 AM,Andhra Pradesh,-,-,4988,136,10884,5760,303,14610410,34966693,605
3461,27/06/20,8:00 AM,Andhra Pradesh,-,-,5196,148,11489,6145,303,14610410,34966693,796
3497,28/06/20,8:00 AM,Andhra Pradesh,-,-,5480,157,12285,6648,303,14610410,34966693,956
3533,29/06/20,8:00 AM,Andhra Pradesh,-,-,5908,169,13241,7164,303,14610410,34966693,650
3569,30/06/20,8:00 AM,Andhra Pradesh,-,-,6232,180,13891,7479,303,14610410,34966693,704
3605,01/07/20,8:00 AM,Andhra Pradesh,-,-,6511,187,14595,7897,303,14610410,34966693,657
3641,02/07/20,8:00 AM,Andhra Pradesh,-,-,6988,193,15252,8071,303,14610410,34966693,845
3677,03/07/20,8:00 AM,Andhra Pradesh,-,-,7313,198,16097,8586,303,14610410,34966693,837
3713,04/07/20,8:00 AM,Andhra Pradesh,-,-,7632,206,16934,9096,303,14610410,34966693,765
3749,05/07/20,8:00 AM,Andhra Pradesh,-,-,8008,218,17699,9473,303,14610410,34966693,998
3785,06/07/20,8:00 AM,Andhra Pradesh,-,-,8422,232,18697,10043,303,14610410,34966693,1322
3821,07/07/20,8:00 AM,Andhra Pradesh,-,-,8920,239,20019,10860,303,14610410,34966693,1178
3857,08/07/20,8:00 AM,Andhra Pradesh,-,-,9745,252,21197,11200,303,14610410,34966693,1062
3893,09/07/20,8:00 AM,Andhra Pradesh,-,-,11101,264,22259,10894,303,14610410,34966693,1555
3929,10/07/20,8:00 AM,Andhra Pradesh,-,-,12154,277,23814,11383,303,14610410,34966693,1608
3965,11/07/20,8:00 AM,Andhra Pradesh,-,-,13194,292,25422,11936,303,14610410,34966693,1813
4001,12/07/20,8:00 AM,Andhra Pradesh,-,-,14393,309,27235,12533,303,14610410,34966693,1933
4037,13/07/20,8:00 AM,Andhra Pradesh,-,-,15412,328,29168,13428,303,14610410,34966693,1935
4073,14/07/20,8:00 AM,Andhra Pradesh,-,-,16464,365,31103,14274,303,14610410,34966693,1916
4109,15/07/20,8:00 AM,Andhra Pradesh,-,-,17467,408,33019,15144,303,14610410,34966693,2432
4145,16/07/20,8:00 AM,Andhra Pradesh,-,-,18378,452,35451,16621,303,14610410,34966693,2593
4181,17/07/20,8:00 AM,Andhra Pradesh,-,-,19393,492,38044,18159,303,14610410,34966693,2602
4217,18/07/20,8:00 AM,Andhra Pradesh,-,-,20298,534,40646,19814,303,14610410,34966693,3963
4253,19/07/20,8:00 AM,Andhra Pradesh,-,-,21763,586,44609,22260,303,14610410,34966693,5041
4288,20/07/20,8:00 AM,Andhra Pradesh,-,-,22890,642,49650,26118,303,14610410,34966693,4074
4323,21/07/20,8:00 AM,Andhra Pradesh,-,-,24228,696,53724,28800,303,14610410,34966693,4944
4358,22/07/20,8:00 AM,Andhra Pradesh,-,-,25574,758,58668,32336,303,14610410,34966693,6045
4393,23/07/20,8:00 AM,Andhra Pradesh,-,-,32127,823,64713,31763,303,14610410,34966693,7998
4428,24/07/20,8:00 AM,Andhra Pradesh,-,-,37555,884,72711,34272,303,14610410,34966693,8147
4463,25/07/20,8:00 AM,Andhra Pradesh,-,-,39935,933,80858,39990,303,14610410,34966693,7813
4498,26/07/20,8:00 AM,Andhra Pradesh,-,-,43255,985,88671,44431,303,14610410,34966693,7627
4533,27/07/20,8:00 AM,Andhra Pradesh,-,-,46301,1041,96298,48956,303,14610410,34966693,6051
4568,28/07/20,8:00 AM,Andhra Pradesh,-,-,49558,1090,102349,51701,303,14610410,34966693,7948
4603,29/07/20,8:00 AM,Andhra Pradesh,-,-,52622,1148,110297,56527,303,14610410,34966693,10093
4638,30/07/20,8:00 AM,Andhra Pradesh,-,-,55406,1213,120390,63771,303,14610410,34966693,10167
4673,31/07/20,8:00 AM,Andhra Pradesh,-,-,60024,1281,130557,69252,303,14610410,34966693,10376
4708,01/08/20,8:00 AM,Andhra Pradesh,-,-,63864,1349,140933,75720,303,14610410,34966693,9276
4743,02/08/20,8:00 AM,Andhra Pradesh,-,-,76614,1407,150209,72188,303,14610410,34966693,8555
4778,03/08/20,8:00 AM,Andhra Pradesh,-,-,82886,1474,158764,74404,303,14610410,34966693,7822
4813,04/08/20,8:00 AM,Andhra Pradesh,-,-,88672,1537,166586,76377,303,14610410,34966693,9747
4848,05/08/20,8:00 AM,Andhra Pradesh,-,-,95625,1604,176333,79104,303,14610410,34966693,10128
4883,06/08/20,8:00 AM,Andhra Pradesh,-,-,104354,1681,186461,80426,303,14610410,34966693,10328
4918,07/08/20,8:00 AM,Andhra Pradesh,-,-,112870,1753,196789,82166,303,14610410,34966693,10171
4953,08/08/20,8:00 AM,Andhra Pradesh,-,-,120464,1842,206960,84654,303,14610410,34966693,10080
4988,09/08/20,8:00 AM,Andhra Pradesh,-,-,129615,1939,217040,85486,303,14610410,34966693,10820
5023,10/08/20,8:00 AM,Andhra Pradesh,-,-,138712,2036,227860,87112,303,14610410,34966693,7665
5058,11/08/20,8:00 AM,Andhra Pradesh,-,-,145636,2116,235525,87773,303,14610410,34966693,9024
5093,12/08/20,8:00 AM,Andhra Pradesh,-,-,154749,2203,244549,87597,303,14610410,34966693,9597
5128,13/08/20,8:00 AM,Andhra Pradesh,-,-,161425,2296,254146,90425,303,14610410,34966693,9996
5163,14/08/20,8:00 AM,Andhra Pradesh,-,-,170984,2378,264142,90780,303,14610410,34966693,8943
5198,15/08/20,8:00 AM,Andhra Pradesh,-,-,180703,2475,273085,89907,303,14610410,34966693,8732
5233,16/08/20,8:00 AM,Andhra Pradesh,-,-,191117,2562,281817,88138,303,14610410,34966693,8012
5268,17/08/20,8:00 AM,Andhra Pradesh,-,-,201234,2650,289829,85945,303,14610410,34966693,6780
5303,18/08/20,8:00 AM,Andhra Pradesh,-,-,209100,2732,296609,84777,303,14610410,34966693,9652
5338,19/08/20,8:00 AM,Andhra Pradesh,-,-,218311,2820,306261,85130,303,14610410,34966693,9742
5373,20/08/20,8:00 AM,Andhra Pradesh,-,-,226372,2906,316003,86725,303,14610410,34966693,9393
5408,21/08/20,8:00 AM,Andhra Pradesh,-,-,235218,3001,325396,87177,303,14610410,34966693,9544
5443,22/08/20,8:00 AM,Andhra Pradesh,-,-,244045,3092,334940,87803,303,14610410,34966693,10276
5478,23/08/20,8:00 AM,Andhra Pradesh,-,-,252638,3189,345216,89389,303,14610410,34966693,7895
5513,24/08/20,8:00 AM,Andhra Pradesh,-,-,260087,3282,353111,89742,303,14610410,34966693,8601
5548,25/08/20,8:00 AM,Andhra Pradesh,-,-,268828,3368,361712,89516,303,14610410,34966693,9927
5583,26/08/20,8:00 AM,Andhra Pradesh,-,-,278247,3460,371639,89932,303,14610410,34966693,10830
5618,27/08/20,8:00 AM,Andhra Pradesh,-,-,286720,3541,382469,92208,303,14610410,34966693,10621
5653,28/08/20,8:00 AM,Andhra Pradesh,-,-,295248,3633,393090,94209,303,14610410,34966693,10526
5688,29/08/20,8:00 AM,Andhra Pradesh,-,-,303711,3714,403616,96191,303,14610410,34966693,10548
5723,30/08/20,8:00 AM,Andhra Pradesh,-,-,312687,3796,414164,97681,303,14610410,34966693,10603
5758,31/08/20,8:00 AM,Andhra Pradesh,-,-,321754,3884,424767,99129,303,14610410,34966693,10004
5793,01/09/20,8:00 AM,Andhra Pradesh,-,-,330526,3969,434771,100276,303,14610410,34966693,10368
5828,02/09/20,8:00 AM,Andhra Pradesh,-,-,339876,4053,445139,101210,303,14610410,34966693,10392
5863,03/09/20,8:00 AM,Andhra Pradesh,-,-,348330,4125,455531,103076,303,14610410,34966693,10199
5898,04/09/20,8:00 AM,Andhra Pradesh,-,-,358009,4200,465730,103521,303,14610410,34966693,10776
5933,05/09/20,8:00 AM,Andhra Pradesh,-,-,370163,4276,476506,102067,303,14610410,34966693,10825
5968,06/09/20,8:00 AM,Andhra Pradesh,-,-,382104,4347,487331,100880,303,14610410,34966693,10794
6003,07/09/20,8:00 AM,Andhra Pradesh,-,-,394019,4417,498125,99689,303,14610410,34966693,8368
6038,08/09/20,8:00 AM,Andhra Pradesh,-,-,404074,4487,506493,97932,303,14610410,34966693,10601
6073,09/09/20,8:00 AM,Andhra Pradesh,-,-,415765,4560,517094,96769,303,14610410,34966693,10418
6108,10/09/20,8:00 AM,Andhra Pradesh,-,-,425607,4634,527512,97271,303,14610410,34966693,10175
6143,11/09/20,8:00 AM,Andhra Pradesh,-,-,435647,4702,537687,97338,303,14610410,34966693,9999
6178,12/09/20,8:00 AM,Andhra Pradesh,-,-,446716,4779,547686,96191,303,14610410,34966693,9901
6213,13/09/20,8:00 AM,Andhra Pradesh,-,-,457008,4846,557587,95733,303,14610410,34966693,9536
6248,14/09/20,8:00 AM,Andhra Pradesh,-,-,467139,4912,567123,95072,303,14610410,34966693,7956
6283,15/09/20,8:00 AM,Andhra Pradesh,-,-,476903,4972,575079,93204,303,14610410,34966693,8846
6318,16/09/20,8:00 AM,Andhra Pradesh,-,-,486531,5041,583925,92353,303,14610410,34966693,8835
590,03/04/20,6:00 PM,Arunachal Pradesh,-,-,0,0,1,1,17,317369,1066358,0
621,04/04/20,6:00 PM,Arunachal Pradesh,-,-,0,0,1,1,17,317369,1066358,0
651,05/04/20,6:00 PM,Arunachal Pradesh,-,-,0,0,1,1,17,317369,1066358,0
681,06/04/20,6:00 PM,Arunachal Pradesh,-,-,0,0,1,1,17,317369,1066358,0
711,07/04/20,6:00 PM,Arunachal Pradesh,-,-,0,0,1,1,17,317369,1066358,0
742,08/04/20,5:00 PM,Arunachal Pradesh,-,-,0,0,1,1,17,317369,1066358,0
773,09/04/20,5:00 PM,Arunachal Pradesh,-,-,0,0,1,1,17,317369,1066358,0
804,10/04/20,5:00 PM,Arunachal Pradesh,-,-,0,0,1,1,17,317369,1066358,0
835,11/04/20,5:00 PM,Arunachal Pradesh,-,-,0,0,1,1,17,317369,1066358,0
866,12/04/20,5:00 PM,Arunachal Pradesh,-,-,0,0,1,1,17,317369,1066358,0
897,13/04/20,5:00 PM,Arunachal Pradesh,-,-,0,0,1,1,17,317369,1066358,0
929,14/04/20,5:00 PM,Arunachal Pradesh,-,-,0,0,1,1,17,317369,1066358,0
962,15/04/20,5:00 PM,Arunachal Pradesh,-,-,0,0,1,1,17,317369,1066358,0
995,16/04/20,5:00 PM,Arunachal Pradesh,-,-,0,0,1,1,17,317369,1066358,0
1028,17/04/20,5:00 PM,Arunachal Pradesh,-,-,0,0,1,1,17,317369,1066358,0
1061,18/04/20,5:00 PM,Arunachal Pradesh,-,-,0,0,1,1,17,317369,1066358,0
1094,19/04/20,5:00 PM,Arunachal Pradesh,-,-,0,0,1,1,17,317369,1066358,0
1127,20/04/20,5:00 PM,Arunachal Pradesh,-,-,0,0,1,1,17,317369,1066358,0
1160,21/04/20,5:00 PM,Arunachal Pradesh,-,-,1,0,1,0,17,317369,1066358,0
1193,22/04/20,5:00 PM,Arunachal Pradesh,-,-,1,0,1,0,17,317369,1066358,0
1225,23/04/20,5:00 PM,Arunachal Pradesh,-,-,1,0,1,0,17,317369,1066358,0
1257,24/04/20,5:00 PM,Arunachal Pradesh,-,-,1,0,1,0,17,317369,1066358,0
1289,25/04/20,5:00 PM,Arunachal Pradesh,-,-,1,0,1,0,17,317369,1066358,0
1321,26/04/20,5:00 PM,Arunachal Pradesh,-,-,1,0,1,0,17,317369,1066358,0
1353,27/04/20,5:00 PM,Arunachal Pradesh,-,-,1,0,1,0,17,317369,1066358,0
1385,28/04/20,5:00 PM,Arunachal Pradesh,-,-,1,0,1,0,17,317369,1066358,0
1417,29/04/20,5:00 PM,Arunachal Pradesh,-,-,1,0,1,0,17,317369,1066358,0
1449,30/04/20,5:00 PM,Arunachal Pradesh,-,-,1,0,1,0,17,317369,1066358,0
1481,01/05/20,5:00 PM,Arunachal Pradesh,-,-,1,0,1,0,17,317369,1066358,0
1513,02/05/20,5:00 PM,Arunachal Pradesh,-,-,1,0,1,0,17,317369,1066358,0
1545,03/05/20,5:00 PM,Arunachal Pradesh,-,-,1,0,1,0,17,317369,1066358,0
1577,04/05/20,5:00 PM,Arunachal Pradesh,-,-,1,0,1,0,17,317369,1066358,0
1609,05/05/20,5:00 PM,Arunachal Pradesh,-,-,1,0,1,0,17,317369,1066358,0
1641,06/05/20,8:00 AM,Arunachal Pradesh,-,-,1,0,1,0,17,317369,1066358,0
1674,07/05/20,8:00 AM,Arunachal Pradesh,-,-,1,0,1,0,17,317369,1066358,0
1707,08/05/20,8:00 AM,Arunachal Pradesh,-,-,1,0,1,0,17,317369,1066358,0
1740,09/05/20,8:00 AM,Arunachal Pradesh,-,-,1,0,1,0,17,317369,1066358,0
1773,10/05/20,8:00 AM,Arunachal Pradesh,-,-,1,0,1,0,17,317369,1066358,0
1806,11/05/20,8:00 AM,Arunachal Pradesh,-,-,1,0,1,0,17,317369,1066358,0
1839,12/05/20,8:00 AM,Arunachal Pradesh,-,-,1,0,1,0,17,317369,1066358,0
1872,13/05/20,8:00 AM,Arunachal Pradesh,-,-,1,0,1,0,17,317369,1066358,0
1905,14/05/20,8:00 AM,Arunachal Pradesh,-,-,1,0,1,0,17,317369,1066358,0
1938,15/05/20,8:00 AM,Arunachal Pradesh,-,-,1,0,1,0,17,317369,1066358,0
1971,16/05/20,8:00 AM,Arunachal Pradesh,-,-,1,0,1,0,17,317369,1066358,0
2004,17/05/20,8:00 AM,Arunachal Pradesh,-,-,1,0,1,0,17,317369,1066358,0
2037,18/05/20,8:00 AM,Arunachal Pradesh,-,-,1,0,1,0,17,317369,1066358,0
2070,19/05/20,8:00 AM,Arunachal Pradesh,-,-,1,0,1,0,17,317369,1066358,0
2103,20/05/20,8:00 AM,Arunachal Pradesh,-,-,1,0,1,0,17,317369,1066358,0
2137,21/05/20,8:00 AM,Arunachal Pradesh,-,-,1,0,1,0,17,317369,1066358,0
2171,22/05/20,8:00 AM,Arunachal Pradesh,-,-,1,0,1,0,17,317369,1066358,0
2205,23/05/20,8:00 AM,Arunachal Pradesh,-,-,1,0,1,0,17,317369,1066358,0
2239,24/05/20,8:00 AM,Arunachal Pradesh,-,-,1,0,1,0,17,317369,1066358,0
2274,25/05/20,8:00 AM,Arunachal Pradesh,-,-,1,0,1,0,17,317369,1066358,1
2309,26/05/20,8:00 AM,Arunachal Pradesh,-,-,1,0,2,1,17,317369,1066358,0
2345,27/05/20,8:00 AM,Arunachal Pradesh,-,-,1,0,2,1,17,317369,1066358,0
2381,28/05/20,8:00 AM,Arunachal Pradesh,-,-,1,0,2,1,17,317369,1066358,1
2417,29/05/20,8:00 AM,Arunachal Pradesh,-,-,1,0,3,2,17,317369,1066358,0
2453,30/05/20,8:00 AM,Arunachal Pradesh,-,-,1,0,3,2,17,317369,1066358,1
2489,31/05/20,8:00 AM,Arunachal Pradesh,-,-,1,0,4,3,17,317369,1066358,0
2525,01/06/20,8:00 AM,Arunachal Pradesh,-,-,1,0,4,3,17,317369,1066358,18
2561,02/06/20,8:00 AM,Arunachal Pradesh,-,-,1,0,22,21,17,317369,1066358,0
2597,03/06/20,8:00 AM,Arunachal Pradesh,-,-,1,0,22,21,17,317369,1066358,16
2633,04/06/20,8:00 AM,Arunachal Pradesh,-,-,1,0,38,37,17,317369,1066358,4
2669,05/06/20,8:00 AM,Arunachal Pradesh,-,-,1,0,42,41,17,317369,1066358,3
2705,06/06/20,8:00 AM,Arunachal Pradesh,-,-,1,0,45,44,17,317369,1066358,2
2741,07/06/20,8:00 AM,Arunachal Pradesh,-,-,1,0,47,46,17,317369,1066358,4
2777,08/06/20,8:00 AM,Arunachal Pradesh,-,-,1,0,51,50,17,317369,1066358,0
2813,09/06/20,8:00 AM,Arunachal Pradesh,-,-,1,0,51,50,17,317369,1066358,6
2849,10/06/20,8:00 AM,Arunachal Pradesh,-,-,1,0,57,56,17,317369,1066358,0
2885,11/06/20,8:00 AM,Arunachal Pradesh,-,-,2,0,57,55,17,317369,1066358,4
2922,12/06/20,8:00 AM,Arunachal Pradesh,-,-,4,0,61,57,17,317369,1066358,6
2958,13/06/20,8:00 AM,Arunachal Pradesh,-,-,4,0,67,63,17,317369,1066358,20
2994,14/06/20,8:00 AM,Arunachal Pradesh,-,-,4,0,87,83,17,317369,1066358,4
3030,15/06/20,8:00 AM,Arunachal Pradesh,-,-,7,0,91,84,17,317369,1066358,0
3066,16/06/20,8:00 AM,Arunachal Pradesh,-,-,7,0,91,84,17,317369,1066358,4
3102,17/06/20,8:00 AM,Arunachal Pradesh,-,-,7,0,95,88,17,317369,1066358,4
3138,18/06/20,8:00 AM,Arunachal Pradesh,-,-,7,0,99,92,17,317369,1066358,4
3174,19/06/20,8:00 AM,Arunachal Pradesh,-,-,10,0,103,93,17,317369,1066358,0
3210,20/06/20,8:00 AM,Arunachal Pradesh,-,-,11,0,103,92,17,317369,1066358,32
3246,21/06/20,8:00 AM,Arunachal Pradesh,-,-,14,0,135,121,17,317369,1066358,0
3282,22/06/20,8:00 AM,Arunachal Pradesh,-,-,15,0,135,120,17,317369,1066358,4
3318,23/06/20,8:00 AM,Arunachal Pradesh,-,-,21,0,139,118,17,317369,1066358,9
3354,24/06/20,8:00 AM,Arunachal Pradesh,-,-,22,0,148,126,17,317369,1066358,10
3390,25/06/20,8:00 AM,Arunachal Pradesh,-,-,38,0,158,120,17,317369,1066358,2
3426,26/06/20,8:00 AM,Arunachal Pradesh,-,-,38,1,160,121,17,317369,1066358,12
3462,27/06/20,8:00 AM,Arunachal Pradesh,-,-,42,1,172,129,17,317369,1066358,5
3498,28/06/20,8:00 AM,Arunachal Pradesh,-,-,54,1,177,122,17,317369,1066358,5
3534,29/06/20,8:00 AM,Arunachal Pradesh,-,-,60,1,182,121,17,317369,1066358,5
3570,30/06/20,8:00 AM,Arunachal Pradesh,-,-,61,1,187,125,17,317369,1066358,4
3606,01/07/20,8:00 AM,Arunachal Pradesh,-,-,62,1,191,128,17,317369,1066358,4
3642,02/07/20,8:00 AM,Arunachal Pradesh,-,-,66,1,195,128,17,317369,1066358,0
3678,03/07/20,8:00 AM,Arunachal Pradesh,-,-,66,1,195,128,17,317369,1066358,57
3714,04/07/20,8:00 AM,Arunachal Pradesh,-,-,75,1,252,176,17,317369,1066358,7
3750,05/07/20,8:00 AM,Arunachal Pradesh,-,-,76,1,259,182,17,317369,1066358,10
3786,06/07/20,8:00 AM,Arunachal Pradesh,-,-,78,1,269,190,17,317369,1066358,1
3822,07/07/20,8:00 AM,Arunachal Pradesh,-,-,92,2,270,176,17,317369,1066358,6
3858,08/07/20,8:00 AM,Arunachal Pradesh,-,-,105,2,276,169,17,317369,1066358,11
3894,09/07/20,8:00 AM,Arunachal Pradesh,-,-,109,2,287,176,17,317369,1066358,15
3930,10/07/20,8:00 AM,Arunachal Pradesh,-,-,120,2,302,180,17,317369,1066358,33
3966,11/07/20,8:00 AM,Arunachal Pradesh,-,-,120,2,335,213,17,317369,1066358,6
4002,12/07/20,8:00 AM,Arunachal Pradesh,-,-,125,2,341,214,17,317369,1066358,18
4038,13/07/20,8:00 AM,Arunachal Pradesh,-,-,138,2,359,219,17,317369,1066358,28
4074,14/07/20,8:00 AM,Arunachal Pradesh,-,-,145,2,387,240,17,317369,1066358,75
4110,15/07/20,8:00 AM,Arunachal Pradesh,-,-,153,3,462,306,17,317369,1066358,0
4146,16/07/20,8:00 AM,Arunachal Pradesh,-,-,153,3,462,306,17,317369,1066358,81
4182,17/07/20,8:00 AM,Arunachal Pradesh,-,-,153,3,543,387,17,317369,1066358,66
4218,18/07/20,8:00 AM,Arunachal Pradesh,-,-,175,3,609,431,17,317369,1066358,41
4254,19/07/20,8:00 AM,Arunachal Pradesh,-,-,274,3,650,373,17,317369,1066358,90
4289,20/07/20,8:00 AM,Arunachal Pradesh,-,-,282,3,740,455,17,317369,1066358,50
4324,21/07/20,8:00 AM,Arunachal Pradesh,-,-,285,3,790,502,17,317369,1066358,68
4359,22/07/20,8:00 AM,Arunachal Pradesh,-,-,303,3,858,552,17,317369,1066358,91
4394,23/07/20,8:00 AM,Arunachal Pradesh,-,-,314,3,949,632,17,317369,1066358,42
4429,24/07/20,8:00 AM,Arunachal Pradesh,-,-,334,3,991,654,17,317369,1066358,65
4464,25/07/20,8:00 AM,Arunachal Pradesh,-,-,392,3,1056,661,17,317369,1066358,70
4499,26/07/20,8:00 AM,Arunachal Pradesh,-,-,428,3,1126,695,17,317369,1066358,32
4534,27/07/20,8:00 AM,Arunachal Pradesh,-,-,505,3,1158,650,17,317369,1066358,81
4569,28/07/20,8:00 AM,Arunachal Pradesh,-,-,574,3,1239,662,17,317369,1066358,91
4604,29/07/20,8:00 AM,Arunachal Pradesh,-,-,617,3,1330,710,17,317369,1066358,80
4639,30/07/20,8:00 AM,Arunachal Pradesh,-,-,677,3,1410,730,17,317369,1066358,74
4674,31/07/20,8:00 AM,Arunachal Pradesh,-,-,827,3,1484,654,17,317369,1066358,107
4709,01/08/20,8:00 AM,Arunachal Pradesh,-,-,918,3,1591,670,17,317369,1066358,82
4744,02/08/20,8:00 AM,Arunachal Pradesh,-,-,969,3,1673,701,17,317369,1066358,25
4779,03/08/20,8:00 AM,Arunachal Pradesh,-,-,996,3,1698,699,17,317369,1066358,60
4814,04/08/20,8:00 AM,Arunachal Pradesh,-,-,1063,3,1758,692,17,317369,1066358,32
4849,05/08/20,8:00 AM,Arunachal Pradesh,-,-,1105,3,1790,682,17,317369,1066358,65
4884,06/08/20,8:00 AM,Arunachal Pradesh,-,-,1210,3,1855,642,17,317369,1066358,93
4919,07/08/20,8:00 AM,Arunachal Pradesh,-,-,1245,3,1948,700,17,317369,1066358,101
4954,08/08/20,8:00 AM,Arunachal Pradesh,-,-,1326,3,2049,720,17,317369,1066358,68
4989,09/08/20,8:00 AM,Arunachal Pradesh,-,-,1430,3,2117,684,17,317369,1066358,38
5024,10/08/20,8:00 AM,Arunachal Pradesh,-,-,1482,3,2155,670,17,317369,1066358,76
5059,11/08/20,8:00 AM,Arunachal Pradesh,-,-,1592,3,2231,636,17,317369,1066358,96
5094,12/08/20,8:00 AM,Arunachal Pradesh,-,-,1634,3,2327,690,17,317369,1066358,103
5129,13/08/20,8:00 AM,Arunachal Pradesh,-,-,1659,3,2430,768,17,317369,1066358,82
5164,14/08/20,8:00 AM,Arunachal Pradesh,-,-,1718,4,2512,790,17,317369,1066358,95
5199,15/08/20,8:00 AM,Arunachal Pradesh,-,-,1750,5,2607,852,17,317369,1066358,51
5234,16/08/20,8:00 AM,Arunachal Pradesh,-,-,1771,5,2658,882,17,317369,1066358,43
5269,17/08/20,8:00 AM,Arunachal Pradesh,-,-,1808,5,2701,888,17,317369,1066358,40
5304,18/08/20,8:00 AM,Arunachal Pradesh,-,-,1893,5,2741,843,17,317369,1066358,134
5339,19/08/20,8:00 AM,Arunachal Pradesh,-,-,1949,5,2875,921,17,317369,1066358,75
5374,20/08/20,8:00 AM,Arunachal Pradesh,-,-,2022,5,2950,923,17,317369,1066358,116
5409,21/08/20,8:00 AM,Arunachal Pradesh,-,-,2093,5,3066,968,17,317369,1066358,60
5444,22/08/20,8:00 AM,Arunachal Pradesh,-,-,2125,5,3126,996,17,317369,1066358,97
5479,23/08/20,8:00 AM,Arunachal Pradesh,-,-,2228,5,3223,990,17,317369,1066358,40
5514,24/08/20,8:00 AM,Arunachal Pradesh,-,-,2297,5,3263,961,17,317369,1066358,49
5549,25/08/20,8:00 AM,Arunachal Pradesh,-,-,2427,5,3312,880,17,317369,1066358,100
5584,26/08/20,8:00 AM,Arunachal Pradesh,-,-,2508,5,3412,899,17,317369,1066358,143
5619,27/08/20,8:00 AM,Arunachal Pradesh,-,-,2563,5,3555,987,17,317369,1066358,78
5654,28/08/20,8:00 AM,Arunachal Pradesh,-,-,2621,5,3633,1007,17,317369,1066358,112
5689,29/08/20,8:00 AM,Arunachal Pradesh,-,-,2709,5,3745,1031,17,317369,1066358,132
5724,30/08/20,8:00 AM,Arunachal Pradesh,-,-,2754,5,3877,1118,17,317369,1066358,157
5759,31/08/20,8:00 AM,Arunachal Pradesh,-,-,2822,7,4034,1205,17,317369,1066358,78
5794,01/09/20,8:00 AM,Arunachal Pradesh,-,-,2885,7,4112,1220,17,317369,1066358,100
5829,02/09/20,8:00 AM,Arunachal Pradesh,-,-,2979,7,4212,1226,17,317369,1066358,148
5864,03/09/20,8:00 AM,Arunachal Pradesh,-,-,3075,7,4360,1278,17,317369,1066358,214
5899,04/09/20,8:00 AM,Arunachal Pradesh,-,-,3167,7,4574,1400,17,317369,1066358,201
5934,05/09/20,8:00 AM,Arunachal Pradesh,-,-,3280,7,4775,1488,17,317369,1066358,139
5969,06/09/20,8:00 AM,Arunachal Pradesh,-,-,3381,8,4914,1525,17,317369,1066358,86
6004,07/09/20,8:00 AM,Arunachal Pradesh,-,-,3472,8,5000,1520,17,317369,1066358,180
6039,08/09/20,8:00 AM,Arunachal Pradesh,-,-,3596,8,5180,1576,17,317369,1066358,222
6074,09/09/20,8:00 AM,Arunachal Pradesh,-,-,3723,9,5402,1670,17,317369,1066358,143
6109,10/09/20,8:00 AM,Arunachal Pradesh,-,-,3906,9,5545,1630,17,317369,1066358,127
6144,11/09/20,8:00 AM,Arunachal Pradesh,-,-,4005,9,5672,1658,17,317369,1066358,153
6179,12/09/20,8:00 AM,Arunachal Pradesh,-,-,4126,10,5825,1689,17,317369,1066358,150
6214,13/09/20,8:00 AM,Arunachal Pradesh,-,-,4253,10,5975,1712,17,317369,1066358,146
6249,14/09/20,8:00 AM,Arunachal Pradesh,-,-,4379,10,6121,1732,17,317369,1066358,177
6284,15/09/20,8:00 AM,Arunachal Pradesh,-,-,4531,11,6298,1756,17,317369,1066358,168
6319,16/09/20,8:00 AM,Arunachal Pradesh,-,-,4658,13,6466,1795,17,317369,1066358,-6465
532,01/04/20,7:30 PM,Assam,-,-,0,0,1,1,397,4398542,26807034,4
561,02/04/20,6:00 PM,Assam,-,-,0,0,5,5,397,4398542,26807034,11
591,03/04/20,6:00 PM,Assam,-,-,0,0,16,16,397,4398542,26807034,8
622,04/04/20,6:00 PM,Assam,-,-,0,0,24,24,397,4398542,26807034,2
652,05/04/20,6:00 PM,Assam,-,-,0,0,26,26,397,4398542,26807034,0
